"","N","variable","value","upper","lower"
"24066",42,"2014-09-01",1.99347189089182e-05,0.000275271673093641,-4.58386378015502e-05
"24067",43,"2014-09-01",1.64215880827529e-05,0.000246753410885921,-3.94686851537752e-05
"24068",44,"2014-09-01",1.35274485035072e-05,0.000221282763688722,-3.35912564137115e-05
"24069",1,"2014-10-01",0,0,0
"24070",2,"2014-10-01",0.0317280324837612,0.0782920787929667,-0.0260480142686208
"24071",3,"2014-10-01",-0.00189960534231454,0.0328035938767481,-0.0514519335102765
"24072",4,"2014-10-01",-0.0369321320238808,0.00331184923972572,-0.0786507259106378
"24073",5,"2014-10-01",-0.012139646795454,0.0172383862239431,-0.0462723251565358
"24074",6,"2014-10-01",0.00301749831404241,0.0252410175113123,-0.0243988724038958
"24075",7,"2014-10-01",0.00727456562436649,0.0310211826198242,-0.0149588195837047
"24076",8,"2014-10-01",0.0070975716728329,0.0246955844430484,-0.0110921700644922
"24077",9,"2014-10-01",0.0054655239469826,0.0194084826455675,-0.0098850710742552
"24078",10,"2014-10-01",0.00493259247342242,0.0163738652178,-0.00797149282248016
"24079",11,"2014-10-01",0.00478825354879848,0.0160231889497996,-0.00601054676067169
"24080",12,"2014-10-01",0.00443595533662004,0.014283910599247,-0.00441258610684439
"24081",13,"2014-10-01",0.00390300817412919,0.0124040613978764,-0.00347506255332967
"24082",14,"2014-10-01",0.00332237923758655,0.0107029845531977,-0.0029627748614807
"24083",15,"2014-10-01",0.00280592791850052,0.00916257560208513,-0.00255300220170566
"24084",16,"2014-10-01",0.0023726385708144,0.00780220832540274,-0.00212453424587594
"24085",17,"2014-10-01",0.00200209457055569,0.00662680370178304,-0.00172300198052831
"24086",18,"2014-10-01",0.00168084181982006,0.00584576915645639,-0.00140572183311566
"24087",19,"2014-10-01",0.00140392740750038,0.0052138891133141,-0.00117329306458879
"24088",20,"2014-10-01",0.00116881221320423,0.00464738520313905,-0.000992748095251812
"24089",21,"2014-10-01",0.000971495767829915,0.00403733341439991,-0.000837784958924261
"24090",22,"2014-10-01",0.000806628822954462,0.00337678764650219,-0.000701421728823529
"24091",23,"2014-10-01",0.000669031050552453,0.00282410445491899,-0.00058583237898022
"24092",24,"2014-10-01",0.000554328824056475,0.00236374231878566,-0.00049129831256165
"24093",25,"2014-10-01",0.000458900319375283,0.0019771632327246,-0.000414076795386071
"24094",26,"2014-10-01",0.000379668920774477,0.00165329926253994,-0.000349555348429628
"24095",27,"2014-10-01",0.00031398160870892,0.00138251948363669,-0.000294734234278849
"24096",28,"2014-10-01",0.000259571055769236,0.00118709422604106,-0.000248212909674233
"24097",29,"2014-10-01",0.000214528223003569,0.00103659289540403,-0.000209100918049398
"24098",30,"2014-10-01",0.000177259598829088,0.000904946552719527,-0.000176370294189213
"24099",31,"2014-10-01",0.00014643803555085,0.000789784005132892,-0.000148898799811062
"24100",32,"2014-10-01",0.000120958314662918,0.000689256192775743,-0.000125722304240894
"24101",33,"2014-10-01",9.99008628610565e-05,0.000601645950092539,-0.000106128456454419
"24102",34,"2014-10-01",8.25019590647445e-05,0.000525286498175876,-8.96360943265025e-05
"24103",35,"2014-10-01",6.81284095730662e-05,0.000458663270506882,-7.57270287181799e-05
"24104",36,"2014-10-01",5.62558143213736e-05,0.000400492801722756,-6.39979224405237e-05
"24105",37,"2014-10-01",4.64501345228699e-05,0.000349706117697417,-5.40954543684384e-05
"24106",38,"2014-10-01",3.83522742030231e-05,0.000305385013285268,-4.57263398828333e-05
"24107",39,"2014-10-01",3.16652620484445e-05,0.000266714424064299,-3.86519275668282e-05
"24108",40,"2014-10-01",2.61435984132556e-05,0.000232968170731235,-3.26740252292216e-05
"24109",41,"2014-10-01",2.15843972558818e-05,0.000203509882331074,-2.76237303970529e-05
"24110",42,"2014-10-01",1.78200270733841e-05,0.000177789687441482,-2.33563919693665e-05
"24111",43,"2014-10-01",1.47120076261912e-05,0.000155332666509296,-1.97494809832976e-05
"24112",44,"2014-10-01",1.21459554045058e-05,0.000135725236778713,-1.67002007734928e-05
"24113",1,"2014-11-01",0,0,0
"24114",2,"2014-11-01",0.034067732628453,0.0745401426821532,-0.0257505344980494
"24115",3,"2014-11-01",-0.00411195672872108,0.0368342667707399,-0.0566652797414374
"24116",4,"2014-11-01",-0.0403593164542706,0.0163890924107257,-0.0967422335148027
"24117",5,"2014-11-01",-0.0148109388171202,0.0252872502076464,-0.0466956295473864
"24118",6,"2014-11-01",-0.000948317795929395,0.0280916790984043,-0.0233306679674717
"24119",7,"2014-11-01",0.00384210007679385,0.0270198827674042,-0.0181486423376573
"24120",8,"2014-11-01",0.00468426662342922,0.022882798306085,-0.0137384119148955
"24121",9,"2014-11-01",0.00356275128303547,0.0174442246236068,-0.0116649287926908
"24122",10,"2014-11-01",0.00342198611008087,0.0163445411830128,-0.00901329871685059
"24123",11,"2014-11-01",0.00353455771989988,0.0168927329937369,-0.00706284456568889
"24124",12,"2014-11-01",0.0034252405120207,0.0162898989451411,-0.00568535357183357
"24125",13,"2014-11-01",0.00314332721293481,0.0142954959642236,-0.00471368489667327
"24126",14,"2014-11-01",0.00276652375154543,0.0127101462227456,-0.00373126046178538
"24127",15,"2014-11-01",0.00240521707743955,0.0110284618710341,-0.00311223136580191
"24128",16,"2014-11-01",0.00208835350136344,0.00971395943424816,-0.00263172584399511
"24129",17,"2014-11-01",0.00180687904660998,0.00847977413245353,-0.00224277522493351
"24130",18,"2014-11-01",0.00155557964411532,0.00743735744141122,-0.00192260884157362
"24131",19,"2014-11-01",0.00133240870634017,0.00669211391069164,-0.00165447545370518
"24132",20,"2014-11-01",0.00113719002855227,0.00605541868386339,-0.00141996009866222
"24133",21,"2014-11-01",0.000968633537679422,0.00548011563769392,-0.00120583082196737
"24134",22,"2014-11-01",0.000823953556994079,0.00496038191498997,-0.00102504589770882
"24135",23,"2014-11-01",0.000700099850920761,0.00448978537244517,-0.00087224937042443
"24136",24,"2014-11-01",0.000594273470431292,0.00406377342206564,-0.000742764844266232
"24137",25,"2014-11-01",0.000504034048455729,0.00367861569892994,-0.000632750940937917
"24138",26,"2014-11-01",0.000427241008015552,0.00333055179113963,-0.000539186428129286
"24139",27,"2014-11-01",0.000361990359530644,0.00301594408042708,-0.000459691822040012
"24140",28,"2014-11-01",0.000306604084013477,0.00269717121644728,-0.000392240547466118
"24141",29,"2014-11-01",0.000259624399595034,0.0023980313702801,-0.00033476194269447
"24142",30,"2014-11-01",0.000219797376567828,0.00213201369036134,-0.000285755854284315
"24143",31,"2014-11-01",0.000186049616904541,0.00189536825351229,-0.00024395871282207
"24144",32,"2014-11-01",0.000157463858225307,0.00168470958492951,-0.000208301865818377
"24145",33,"2014-11-01",0.000133257463408707,0.00149722518191601,-0.000177877426343785
"24146",34,"2014-11-01",0.000112763910867506,0.00133048981512231,-0.000151912906919206
"24147",35,"2014-11-01",9.54165448037557e-05,0.00118227838742641,-0.000129568570889348
"24148",36,"2014-11-01",8.07342294028993e-05,0.00105053750228601,-0.000108361345231267
"24149",37,"2014-11-01",6.83087838835281e-05,0.000933427938166464,-9.06485542501748e-05
"24150",38,"2014-11-01",5.77941216697865e-05,0.000829332728854,-7.58497351999851e-05
"24151",39,"2014-11-01",4.88969420743784e-05,0.000736822597677852,-6.34817869632168e-05
"24152",40,"2014-11-01",4.13687772496405e-05,0.000654619394634448,-5.31424445882745e-05
"24153",41,"2014-11-01",3.49992059435233e-05,0.000581577805302769,-4.44966073605345e-05
"24154",42,"2014-11-01",2.96100705343702e-05,0.000516677271852746,-3.72811989732638e-05
"24155",43,"2014-11-01",2.50505571617549e-05,0.000459012187109449,-3.12587711995108e-05
"24156",44,"2014-11-01",2.11930164799457e-05,0.000407778492927749,-2.62138855695893e-05
"24157",1,"2014-12-01",0,0,0
"24158",2,"2014-12-01",0.0316325084710576,0.0807362715823375,-0.0212227550533793
"24159",3,"2014-12-01",-0.0012989476019754,0.0423837417849389,-0.0460636261957067
"24160",4,"2014-12-01",-0.0383683436851105,0.00722682687569467,-0.0870758377984341
"24161",5,"2014-12-01",-0.0130561583227096,0.0186122846490142,-0.0522612300841159
"24162",6,"2014-12-01",0.00183241500372447,0.0325841192615128,-0.0306911855026354
"24163",7,"2014-12-01",0.00636301278269087,0.0345217408452563,-0.0203957666736653
"24164",8,"2014-12-01",0.00709273099738908,0.028328028777658,-0.0144152003896508
"24165",9,"2014-12-01",0.00582672976919839,0.0251867708203,-0.0141816582224099
"24166",10,"2014-12-01",0.00541327037167516,0.021835556343386,-0.0115285051650208
"24167",11,"2014-12-01",0.00530490341404305,0.0179404405855156,-0.00915557998392734
"24168",12,"2014-12-01",0.00496726360030432,0.0144546140634573,-0.00685699438776247
"24169",13,"2014-12-01",0.00446679292244023,0.0128220301601814,-0.00519668722371393
"24170",14,"2014-12-01",0.0038964793904705,0.0113996265777417,-0.00427191733305483
"24171",15,"2014-12-01",0.00336090714867802,0.00950999333275834,-0.00344972794483089
"24172",16,"2014-12-01",0.0028919998639643,0.00764180906397456,-0.00275670499390767
"24173",17,"2014-12-01",0.00247932894532022,0.00646395374676523,-0.00223346722623133
"24174",18,"2014-12-01",0.0021154756016012,0.00546381557864121,-0.00182505998789513
"24175",19,"2014-12-01",0.00179682732014385,0.00464248506196561,-0.00146819770933343
"24176",20,"2014-12-01",0.00152107756023077,0.0039975789217007,-0.00117477703026736
"24177",21,"2014-12-01",0.00128496640990325,0.00344360374633523,-0.000943184782444735
"24178",22,"2014-12-01",0.00108389716137598,0.00300125148398786,-0.000778063565443963
"24179",23,"2014-12-01",0.000913149088828437,0.00265716514031641,-0.000642580885104015
"24180",24,"2014-12-01",0.000768463731651939,0.00235286448701604,-0.000532067823223487
"24181",25,"2014-12-01",0.000646123765572034,0.00208420549123262,-0.000441928016078909
"24182",26,"2014-12-01",0.000542885187830585,0.00184663918268264,-0.000367480995034375
"24183",27,"2014-12-01",0.000455902296228547,0.00163625496796976,-0.000305923391755445
"24184",28,"2014-12-01",0.000382697793550335,0.00144992993052398,-0.000255639855432936
"24185",29,"2014-12-01",0.000321140393456356,0.00129643698626039,-0.000215366175411562
"24186",30,"2014-12-01",0.000269411416339347,0.00116678183099217,-0.00018047901381695
"24187",31,"2014-12-01",0.000225965730357012,0.00105013911063421,-0.000151259546590344
"24188",32,"2014-12-01",0.000189493511465676,0.000945179251354419,-0.000147489385534097
"24189",33,"2014-12-01",0.000158886442334564,0.00085072826262057,-0.000124419825795156
"24190",34,"2014-12-01",0.00013320854298739,0.000765738020217064,-0.000104995606373382
"24191",35,"2014-12-01",0.00011167075180831,0.00068926154116658,-8.86311200867692e-05
"24192",36,"2014-12-01",9.36087506913203e-05,0.000620442843779716,-7.48391064574538e-05
"24193",37,"2014-12-01",7.84637759175715e-05,0.00055947377211571,-6.32125571274071e-05
"24194",38,"2014-12-01",6.5766179300487e-05,0.000506170379022949,-5.38996873391857e-05
"24195",39,"2014-12-01",5.5121443538299e-05,0.000457999694747486,-4.6130479672339e-05
"24196",40,"2014-12-01",4.61983235935527e-05,0.000414541249010809,-3.94812381874085e-05
"24197",41,"2014-12-01",3.87188085313587e-05,0.000375589611697247,-3.37905006919237e-05
"24198",42,"2014-12-01",3.24496385544222e-05,0.000340338250505468,-2.89200845428401e-05
"24199",43,"2014-12-01",2.71951487275319e-05,0.0003085507194757,-2.47517299057562e-05
"24200",44,"2014-12-01",2.27912411210869e-05,0.000281061139190378,-2.11842270993508e-05
"24201",1,"2015-01-01",0,0,0
"24202",2,"2015-01-01",0.0293581928775356,0.0730548998089918,-0.0304202910359001
"24203",3,"2015-01-01",-0.00396737843359577,0.0334371845318628,-0.0474925144773748
"24204",4,"2015-01-01",-0.0413796168835687,0.000412410442946939,-0.0877486999256217
"24205",5,"2015-01-01",-0.0152453513600434,0.017321576912986,-0.0451778952277802
"24206",6,"2015-01-01",0.000722378398721014,0.025605965290128,-0.0262536948199734
"24207",7,"2015-01-01",0.00583005338059425,0.0255074145763931,-0.0174057945707599
"24208",8,"2015-01-01",0.00686380371474417,0.0206879562353393,-0.015569877912395
"24209",9,"2015-01-01",0.00571187857383463,0.0183932975508441,-0.0136322304717937
"24210",10,"2015-01-01",0.00536488683835515,0.016712626724757,-0.0116706967768744
"24211",11,"2015-01-01",0.00532978059664775,0.0164272876225309,-0.00987519399332172
"24212",12,"2015-01-01",0.00504297950606269,0.0153757744550277,-0.00792886899592319
"24213",13,"2015-01-01",0.00456555388882355,0.0138087250316563,-0.00637562996775221
"24214",14,"2015-01-01",0.00399699973210534,0.0119819008811498,-0.00537465357972306
"24215",15,"2015-01-01",0.00345202946411279,0.0104434444060829,-0.00458354215729289
"24216",16,"2015-01-01",0.00297071367438358,0.00911061870227777,-0.00393167129719505
"24217",17,"2015-01-01",0.00254525587073942,0.00788954720466106,-0.00335373588424343
"24218",18,"2015-01-01",0.00216886989692322,0.00685187089754222,-0.00284540609061289
"24219",19,"2015-01-01",0.00183838699860677,0.00594356436811105,-0.00241028618831838
"24220",20,"2015-01-01",0.00155195321332707,0.00514718028861366,-0.00204263948454174
"24221",21,"2015-01-01",0.00130666346358537,0.00450598345272693,-0.00174925780263672
"24222",22,"2015-01-01",0.00109801512080574,0.00394280288980171,-0.00149878856718763
"24223",23,"2015-01-01",0.00092118358314877,0.00344747178170024,-0.00128491922267918
"24224",24,"2015-01-01",0.000771731496170203,0.00301341942711536,-0.00110223174694953
"24225",25,"2015-01-01",0.00064575180205284,0.00259587309468174,-0.000947115235659114
"24226",26,"2015-01-01",0.000539821810855192,0.00219237614292018,-0.00081538613363929
"24227",27,"2015-01-01",0.000450930547522728,0.00184891021425604,-0.000702384377756354
"24228",28,"2015-01-01",0.000376449912666264,0.00157475133267951,-0.000605391967009951
"24229",29,"2015-01-01",0.000314115489867463,0.00135283198652982,-0.000522093245528474
"24230",30,"2015-01-01",0.000261995037855045,0.00110167898504296,-0.000447574299054636
"24231",31,"2015-01-01",0.000218449087008167,0.000924107700811382,-0.000378007625950304
"24232",32,"2015-01-01",0.000182090858133677,0.000775106124192863,-0.000324185195945048
"24233",33,"2015-01-01",0.000151750129235316,0.000649604529499333,-0.000282537651748996
"24234",34,"2015-01-01",0.000126441826864757,0.000544020180620539,-0.000246706843247847
"24235",35,"2015-01-01",0.000105338576656954,0.000455288648168183,-0.000215799651603374
"24236",36,"2015-01-01",8.77466926497868e-05,0.000395436688602402,-0.000189060622268234
"24237",37,"2015-01-01",7.30853479304458e-05,0.000346518752569681,-0.000166352548610684
"24238",38,"2015-01-01",6.08687063840889e-05,0.000307099773554443,-0.000146587319578905
"24239",39,"2015-01-01",5.06907257265507e-05,0.000273947486323761,-0.000129349056157259
"24240",40,"2015-01-01",4.22122909238843e-05,0.00024450994898997,-0.000114288165366885
"24241",41,"2015-01-01",3.51503485588738e-05,0.000218355961915095,-0.000101105275460521
"24242",42,"2015-01-01",2.92687512117964e-05,0.000195105966737172,-8.95465929193525e-05
"24243",43,"2015-01-01",2.43705597579472e-05,0.00017442570626086,-7.93967644498208e-05
"24244",44,"2015-01-01",2.02915843596354e-05,0.000155177363845643,-7.04715298452972e-05
"24245",1,"2015-02-01",0,0,0
"24246",2,"2015-02-01",0.0305556333372534,0.075848680317056,-0.0258811853203406
"24247",3,"2015-02-01",-0.00764406452666997,0.0547785131273029,-0.0495925939623632
"24248",4,"2015-02-01",-0.0445094487192427,0.0157558403252067,-0.0901535559783208
"24249",5,"2015-02-01",-0.0175355144477481,0.0235442057519044,-0.0514143866277845
"24250",6,"2015-02-01",-0.000561493874185268,0.0369038473399611,-0.0272566931180446
"24251",7,"2015-02-01",0.0046961535120911,0.0308904915805123,-0.0180545513785328
"24252",8,"2015-02-01",0.00556979681254274,0.0251136428453889,-0.013798337387951
"24253",9,"2015-02-01",0.00453525270577614,0.0243955073899952,-0.0122565762646986
"24254",10,"2015-02-01",0.0043269128238143,0.0231241256672846,-0.00965990483426101
"24255",11,"2015-02-01",0.004422779913425,0.020702795782105,-0.00740964131562782
"24256",12,"2015-02-01",0.0042395474352211,0.0181163220505611,-0.0060352084059325
"24257",13,"2015-02-01",0.0038366370621309,0.0156912570223557,-0.00508971516935671
"24258",14,"2015-02-01",0.00334154456987306,0.0134760457360765,-0.00433261846040714
"24259",15,"2015-02-01",0.00286889434551815,0.0113032941886032,-0.00374750995257029
"24260",16,"2015-02-01",0.00245468982735659,0.00932375851381128,-0.00324797287473122
"24261",17,"2015-02-01",0.00209002009508113,0.00763106907605806,-0.00281598054891935
"24262",18,"2015-02-01",0.00176779731066618,0.00620814481238233,-0.00244676669992236
"24263",19,"2015-02-01",0.00148588483768162,0.0050193525887791,-0.00201269425193145
"24264",20,"2015-02-01",0.00124313427083432,0.00406149455616403,-0.00166206548906276
"24265",21,"2015-02-01",0.00103691377546235,0.00339695601854832,-0.00137443111198674
"24266",22,"2015-02-01",0.000862992373039847,0.00283948678705244,-0.00113631155391982
"24267",23,"2015-02-01",0.000716865787482443,0.00238150640351756,-0.000949999831003373
"24268",24,"2015-02-01",0.000594465889787391,0.0019942012638287,-0.000794658175854311
"24269",25,"2015-02-01",0.000492255930523538,0.00172132225024322,-0.000667062460768006
"24270",26,"2015-02-01",0.000407153010694766,0.00149538789853671,-0.000561340814460664
"24271",27,"2015-02-01",0.000336458684491527,0.00127464784912054,-0.000472957203588317
"24272",28,"2015-02-01",0.000277834562310728,0.00108833414949456,-0.000398610728624382
"24273",29,"2015-02-01",0.000229284101740535,0.000933213886050318,-0.000335875279328367
"24274",30,"2015-02-01",0.000189120320560123,0.00080343763499909,-0.000283258707749253
"24275",31,"2015-02-01",0.000155925640363239,0.000693053458585873,-0.000239165122602503
"24276",32,"2015-02-01",0.000128512443948731,0.000599007330572537,-0.000202088909094279
"24277",33,"2015-02-01",0.000105888366137217,0.000518738319588798,-0.000170813574336805
"24278",34,"2015-02-01",8.72264836943862e-05,0.000452672179309918,-0.000149126508276203
"24279",35,"2015-02-01",7.1839460488884e-05,0.000400295213251225,-0.000137423343706025
"24280",36,"2015-02-01",5.91571015196411e-05,0.000349190124886954,-0.000124361140320259
"24281",37,"2015-02-01",4.87070733010895e-05,0.000304542408385373,-0.000111261140921598
"24282",38,"2015-02-01",4.00985487832298e-05,0.000265554173416543,-9.81969687114019e-05
"24283",39,"2015-02-01",3.30084490858597e-05,0.000231520127839369,-8.56510193532538e-05
"24284",40,"2015-02-01",2.71699170798918e-05,0.000201820451808707,-7.39458775049445e-05
"24285",41,"2015-02-01",2.23626838079931e-05,0.000175911257950333,-6.32681982957057e-05
"24286",42,"2015-02-01",1.84050358181475e-05,0.000153314999608579,-5.37027796603706e-05
"24287",43,"2015-02-01",1.51471337649419e-05,0.000133612423682943,-4.52603390646443e-05
"24288",44,"2015-02-01",1.24654669501775e-05,0.000116435970759628,-3.7901603029604e-05
"24289",1,"2015-03-01",0,0,0
"24290",2,"2015-03-01",0.0305073158497265,0.0733649384996833,-0.0204817693310596
"24291",3,"2015-03-01",-0.00818999479884226,0.0293835110869259,-0.0619729970718989
"24292",4,"2015-03-01",-0.0456841029193523,0.00439832066547376,-0.0956689448255957
"24293",5,"2015-03-01",-0.0182759587177358,0.0167088320949583,-0.0500472516212678
"24294",6,"2015-03-01",-0.00151244145993422,0.0232444958136351,-0.0259541491690771
"24295",7,"2015-03-01",0.0039739799602238,0.0225095391001344,-0.0177096137521763
"24296",8,"2015-03-01",0.00489299627398061,0.0204314404192138,-0.0153686189259766
"24297",9,"2015-03-01",0.00395765450278618,0.0178676275917237,-0.0137702436978363
"24298",10,"2015-03-01",0.00387614114124968,0.0165225088182809,-0.0107236898977654
"24299",11,"2015-03-01",0.00403139637637458,0.0131284344473834,-0.00878109564176313
"24300",12,"2015-03-01",0.0039002380497864,0.0107534266682507,-0.00717948993239005
"24301",13,"2015-03-01",0.00354323126048751,0.0090169535884857,-0.00573461691106635
"24302",14,"2015-03-01",0.00308920651680287,0.00750903125158385,-0.00487218011240847
"24303",15,"2015-03-01",0.00265458024875487,0.00665191493351559,-0.00416842149516561
"24304",16,"2015-03-01",0.0022718498921288,0.00598578918741769,-0.00356120166492036
"24305",17,"2015-03-01",0.00193326933530764,0.00533495096003306,-0.00302303902226959
"24306",18,"2015-03-01",0.00163326313548135,0.00476282944682956,-0.00254136453721852
"24307",19,"2015-03-01",0.00137046528576446,0.00414117495167401,-0.00214575719061542
"24308",20,"2015-03-01",0.00114426266515986,0.00360634374202329,-0.00181803054631279
"24309",21,"2015-03-01",0.000952284172038784,0.00312851256508038,-0.00154064479975933
"24310",22,"2015-03-01",0.000790569498553049,0.00272570033145743,-0.00130362313562734
"24311",23,"2015-03-01",0.000654912986357696,0.00237160230435506,-0.00110189004369757
"24312",24,"2015-03-01",0.000541504638187239,0.00205387904764117,-0.00093140152179811
"24313",25,"2015-03-01",0.000447020719418723,0.00169555379127089,-0.000787702278660427
"24314",26,"2015-03-01",0.000368552357559641,0.00135144998844851,-0.000666384961414543
"24315",27,"2015-03-01",0.000303548780830728,0.00115803096072904,-0.00056372628281778
"24316",28,"2015-03-01",0.000249801046727154,0.0010075870027569,-0.000476795170247333
"24317",29,"2015-03-01",0.000205425631042048,0.000874637294600906,-0.000403230375974514
"24318",30,"2015-03-01",0.000168833379721305,0.000759655538033357,-0.000341024335790262
"24319",31,"2015-03-01",0.000138691071865285,0.000663736879856777,-0.000288433238943405
"24320",32,"2015-03-01",0.000113883888767911,0.000581625881978998,-0.000243960724221747
"24321",33,"2015-03-01",9.34824320146666e-05,0.000510086841826704,-0.000206344845274678
"24322",34,"2015-03-01",7.67142572939526e-05,0.000447409587568026,-0.000174527374080398
"24323",35,"2015-03-01",6.29391034962312e-05,0.000392710093265454,-0.000147616877104447
"24324",36,"2015-03-01",5.16273888602825e-05,0.000345235128503749,-0.000124858218160567
"24325",37,"2015-03-01",4.23417710568804e-05,0.000303990309010302,-0.000105610854698941
"24326",38,"2015-03-01",3.47215361117439e-05,0.000267965248597028,-8.93324217288426e-05
"24327",39,"2015-03-01",2.84694900795532e-05,0.000232308934404766,-7.55645087509883e-05
"24328",40,"2015-03-01",2.33409977860816e-05,0.000195735669732935,-6.39197894735747e-05
"24329",41,"2015-03-01",1.91348420226707e-05,0.00016590762544542,-5.40707960807346e-05
"24330",42,"2015-03-01",1.56856214812183e-05,0.000140610503887722,-4.57405226547472e-05
"24331",43,"2015-03-01",1.28574454421007e-05,0.000119077552402755,-3.86946423334298e-05
"24332",44,"2015-03-01",1.05387160591537e-05,0.000100769321032632,-3.27349785640134e-05
"24333",1,"2015-04-01",0,0,0
"24334",2,"2015-04-01",0.0296011900340632,0.0936155860783175,-0.0249539513677145
"24335",3,"2015-04-01",-0.00806617934040191,0.0544421891080938,-0.0593325267237397
"24336",4,"2015-04-01",-0.0449272308721704,0.0195203503985055,-0.0974305050336373
"24337",5,"2015-04-01",-0.0183349424250103,0.0223568435583335,-0.0467792269527992
"24338",6,"2015-04-01",-0.00110947705127633,0.0281916039953282,-0.0265732201163541
"24339",7,"2015-04-01",0.00389403632143485,0.0260415051758585,-0.0174032242544223
"24340",8,"2015-04-01",0.00461002546706258,0.0234703110524191,-0.013440215712724
"24341",9,"2015-04-01",0.003736353767084,0.0198742124152852,-0.0113714659525799
"24342",10,"2015-04-01",0.00364385440535384,0.0175860741146898,-0.00939834135325758
"24343",11,"2015-04-01",0.0038086677794316,0.0150881797829358,-0.00738069250086877
"24344",12,"2015-04-01",0.00367316621377594,0.0136484240817067,-0.00545033200955799
"24345",13,"2015-04-01",0.00331206123243105,0.0122460376840599,-0.00459323105259948
"24346",14,"2015-04-01",0.00287020592264847,0.010797122342578,-0.003917606965012
"24347",15,"2015-04-01",0.00245270036174646,0.00960329607121992,-0.00331483185306396
"24348",16,"2015-04-01",0.00208816920860654,0.00850574794068564,-0.00279284783667031
"24349",17,"2015-04-01",0.00176737873419228,0.0071708895771637,-0.00235386394268025
"24350",18,"2015-04-01",0.00148425908847704,0.00601786568787441,-0.00198939227745699
"24351",19,"2015-04-01",0.00123777030653915,0.00507684087064278,-0.00168584250249891
"24352",20,"2015-04-01",0.00102704449898835,0.0042998700423351,-0.00142958984193433
"24353",21,"2015-04-01",0.000849384179821607,0.00371978330680064,-0.00121145164411175
"24354",22,"2015-04-01",0.000700682634973774,0.00324714576470818,-0.00102623308394328
"24355",23,"2015-04-01",0.000576713582821783,0.00283608949649298,-0.000869842895156426
"24356",24,"2015-04-01",0.000473727229981958,0.00247807115658167,-0.000749084317040048
"24357",25,"2015-04-01",0.000388480092902823,0.00216555660591999,-0.000646910983542699
"24358",26,"2015-04-01",0.00031814708042931,0.00189416034873828,-0.000560016981473675
"24359",27,"2015-04-01",0.000260267873688224,0.00165395469302251,-0.000470454948814743
"24360",28,"2015-04-01",0.000212728683449132,0.0014456947707937,-0.000407962095614266
"24361",29,"2015-04-01",0.000173741618840966,0.00126390936125906,-0.000350666799096172
"24362",30,"2015-04-01",0.000141809444640303,0.00110520422631398,-0.000295588771543941
"24363",31,"2015-04-01",0.000115684652314385,0.000966603254183583,-0.000244845771694545
"24364",32,"2015-04-01",9.43310943167722e-05,0.000845526985705353,-0.000200110019312181
"24365",33,"2015-04-01",7.68908253806597e-05,0.000740104584621053,-0.000169649946659798
"24366",34,"2015-04-01",6.26556923345295e-05,0.000648497003965131,-0.000144201410366127
"24367",35,"2015-04-01",5.10427726355035e-05,0.000568331531204556,-0.000122584677611404
"24368",36,"2015-04-01",4.15732261068304e-05,0.000498166875867298,-0.000104218903497521
"24369",37,"2015-04-01",3.38543292301412e-05,0.000440585416070891,-8.86126361207472e-05
"24370",38,"2015-04-01",2.75643989896032e-05,0.000394439250257455,-7.53495217059238e-05
"24371",39,"2015-04-01",2.24402321743306e-05,0.000353159319469118,-6.40763939103669e-05
"24372",40,"2015-04-01",1.82666779195338e-05,0.000316229242031814,-5.44935588650172e-05
"24373",41,"2015-04-01",1.48680038108125e-05,0.000283187750500856,-4.63466920330644e-05
"24374",42,"2015-04-01",1.21007668772056e-05,0.000253622692015015,-3.94199489056176e-05
"24375",43,"2015-04-01",9.84794316614847e-06,0.000227380321772667,-3.35300961838173e-05
"24376",44,"2015-04-01",8.01410456157667e-06,0.000203878926893502,-2.85215375939266e-05
"24377",1,"2015-05-01",0,0,0
"24378",2,"2015-05-01",0.0290894343425206,0.0810286434604584,-0.0167285121867906
"24379",3,"2015-05-01",-0.00995492093813304,0.0316198679707573,-0.0525824982887467
"24380",4,"2015-05-01",-0.0483509895444385,-0.00791914624076461,-0.0883540391954712
"24381",5,"2015-05-01",-0.020831356324325,0.0110496531559013,-0.0572259028803312
"24382",6,"2015-05-01",-0.0017991043177598,0.0287007370592626,-0.0288936761439591
"24383",7,"2015-05-01",0.00362072903847764,0.0306630668814894,-0.0219931926837255
"24384",8,"2015-05-01",0.00396301150161057,0.0228905345418401,-0.0185276524191916
"24385",9,"2015-05-01",0.0028205865000572,0.0183885253653545,-0.0162545336762489
"24386",10,"2015-05-01",0.00277710554103238,0.0132680018338327,-0.0131221134501297
"24387",11,"2015-05-01",0.00313459731601426,0.0123772366127924,-0.010282816710934
"24388",12,"2015-05-01",0.00314485397722154,0.0115120365790979,-0.00779437407198447
"24389",13,"2015-05-01",0.0028535845658957,0.00990283743060748,-0.00594181786053979
"24390",14,"2015-05-01",0.0024543968096196,0.00828903209314598,-0.00459361077033841
"24391",15,"2015-05-01",0.00208372094609563,0.00691745074573686,-0.00375296837427814
"24392",16,"2015-05-01",0.00177136277855208,0.00599670098477947,-0.00302144212214306
"24393",17,"2015-05-01",0.00149910965856649,0.00528736065607029,-0.00232290222212562
"24394",18,"2015-05-01",0.00125643539201716,0.00459551738764682,-0.00183738827088608
"24395",19,"2015-05-01",0.00104333810660705,0.00389874800618606,-0.00153569655422862
