"","N","variable","value"
"19217",33,"2005-07-01",0.00766755332256975
"19218",34,"2005-07-01",0.0114347293333524
"19219",35,"2005-07-01",-0.000586374079422359
"19220",36,"2005-07-01",-0.00580737187736112
"19221",37,"2005-07-01",-0.000700905279228951
"19222",38,"2005-07-01",0.0124782960731649
"19223",39,"2005-07-01",0.0108568791371835
"19224",40,"2005-07-01",-2.69985157018409e-05
"19225",41,"2005-07-01",-0.00253365401822407
"19226",42,"2005-07-01",0.000460735309416181
"19227",43,"2005-07-01",0.00434142746549769
"19228",44,"2005-07-01",0.00725580243266486
"19229",1,"2005-08-01",0
"19230",2,"2005-08-01",0.0311442222437296
"19231",3,"2005-08-01",0.0336800261363481
"19232",4,"2005-08-01",0.0142769583396287
"19233",5,"2005-08-01",0.00218635742494373
"19234",6,"2005-08-01",0.00328797991589046
"19235",7,"2005-08-01",0.0186448459653112
"19236",8,"2005-08-01",0.0514004458132291
"19237",9,"2005-08-01",0.0295147897345901
"19238",10,"2005-08-01",0.0105309768447282
"19239",11,"2005-08-01",0.0225122641341266
"19240",12,"2005-08-01",0.0154023196184327
"19241",13,"2005-08-01",0.0579079777549403
"19242",14,"2005-08-01",0.0165938044606961
"19243",15,"2005-08-01",-0.0141662182144569
"19244",16,"2005-08-01",0.00577622219268338
"19245",17,"2005-08-01",0.0111497180476362
"19246",18,"2005-08-01",0.00986100453756096
"19247",19,"2005-08-01",0.014111047691571
"19248",20,"2005-08-01",0.0025844938809124
"19249",21,"2005-08-01",-0.00509562928122992
"19250",22,"2005-08-01",0.00857267847946155
"19251",23,"2005-08-01",0.0147874793929122
"19252",24,"2005-08-01",0.00872594978056454
"19253",25,"2005-08-01",0.00078717536073998
"19254",26,"2005-08-01",0.000334519359120136
"19255",27,"2005-08-01",0.0141768336932074
"19256",28,"2005-08-01",0.0179073659992598
"19257",29,"2005-08-01",0.00433723868654283
"19258",30,"2005-08-01",0.00335780388022076
"19259",31,"2005-08-01",0.00108945224111253
"19260",32,"2005-08-01",-0.00181268446592087
"19261",33,"2005-08-01",0.0097930365918727
"19262",34,"2005-08-01",0.0114492570861436
"19263",35,"2005-08-01",0.00196412078688141
"19264",36,"2005-08-01",-0.00106014926420018
"19265",37,"2005-08-01",0.001599165655577
"19266",38,"2005-08-01",0.0113082993296657
"19267",39,"2005-08-01",0.0102315500422522
"19268",40,"2005-08-01",0.000758143463665611
"19269",41,"2005-08-01",0.00179486262255941
"19270",42,"2005-08-01",0.00364029625675356
"19271",43,"2005-08-01",0.00386304265565894
"19272",44,"2005-08-01",0.00731302889777702
"19273",1,"2005-09-01",0
"19274",2,"2005-09-01",0.0268665930122723
"19275",3,"2005-09-01",0.0355214263735293
"19276",4,"2005-09-01",0.0146865255460051
"19277",5,"2005-09-01",-0.000799136433770737
"19278",6,"2005-09-01",0.00269333625042339
"19279",7,"2005-09-01",0.0199790083578359
"19280",8,"2005-09-01",0.0488425191708665
"19281",9,"2005-09-01",0.0261559545946635
"19282",10,"2005-09-01",0.0122395661291006
"19283",11,"2005-09-01",0.0205530772535097
"19284",12,"2005-09-01",0.013884228955399
"19285",13,"2005-09-01",0.0571097998452877
"19286",14,"2005-09-01",0.0119615262803422
"19287",15,"2005-09-01",-0.0168245821025149
"19288",16,"2005-09-01",0.00404646194973804
"19289",17,"2005-09-01",0.0113964738393588
"19290",18,"2005-09-01",0.00959657600548416
"19291",19,"2005-09-01",0.0131419879331579
"19292",20,"2005-09-01",-0.00016601465716275
"19293",21,"2005-09-01",-0.00757860992272342
"19294",22,"2005-09-01",0.0074180813071485
"19295",23,"2005-09-01",0.0114240337545562
"19296",24,"2005-09-01",0.00412370985336649
"19297",25,"2005-09-01",-0.00154028225789066
"19298",26,"2005-09-01",-0.00471784369463621
"19299",27,"2005-09-01",0.0125979262182566
"19300",28,"2005-09-01",0.0175584447100279
"19301",29,"2005-09-01",0.00244618691737085
"19302",30,"2005-09-01",-0.00183695980062072
"19303",31,"2005-09-01",-0.0029936583843594
"19304",32,"2005-09-01",-0.00301476328870556
"19305",33,"2005-09-01",0.00891465269945646
"19306",34,"2005-09-01",0.00917635888133888
"19307",35,"2005-09-01",-0.00125002433379557
"19308",36,"2005-09-01",-0.00449559655394503
"19309",37,"2005-09-01",-0.000404387424372954
"19310",38,"2005-09-01",0.00963642105876013
"19311",39,"2005-09-01",0.00793103393550028
"19312",40,"2005-09-01",-0.00277754689603957
"19313",41,"2005-09-01",-0.00225810317031442
"19314",42,"2005-09-01",0.00213026196995468
"19315",43,"2005-09-01",0.00396179808379208
"19316",44,"2005-09-01",0.00599125807964081
"19317",1,"2005-10-01",0
"19318",2,"2005-10-01",0.0279451879823228
"19319",3,"2005-10-01",0.0266760167350904
"19320",4,"2005-10-01",0.019711319093213
"19321",5,"2005-10-01",0.00191925748225607
"19322",6,"2005-10-01",-0.00379462581240048
"19323",7,"2005-10-01",0.0198631083397107
"19324",8,"2005-10-01",0.0530386087087248
"19325",9,"2005-10-01",0.0188783160232285
"19326",10,"2005-10-01",0.00550004932639898
"19327",11,"2005-10-01",0.0254424339929992
"19328",12,"2005-10-01",0.0104330539402142
"19329",13,"2005-10-01",0.0518567261028316
"19330",14,"2005-10-01",0.010691555314388
"19331",15,"2005-10-01",-0.0221241405432193
"19332",16,"2005-10-01",-0.000242882357997717
"19333",17,"2005-10-01",0.0086496202429663
"19334",18,"2005-10-01",0.013748085132842
"19335",19,"2005-10-01",0.0139853880764055
"19336",20,"2005-10-01",-0.00598987566479317
"19337",21,"2005-10-01",-0.0137597522493508
"19338",22,"2005-10-01",0.00402261677746738
"19339",23,"2005-10-01",0.0100436819107448
"19340",24,"2005-10-01",0.00165798684086841
"19341",25,"2005-10-01",-0.00993168293600897
"19342",26,"2005-10-01",-0.00958037947549313
"19343",27,"2005-10-01",0.00764754077300064
"19344",28,"2005-10-01",0.0168238828169744
"19345",29,"2005-10-01",0.00457708120178137
"19346",30,"2005-10-01",-0.00499861702446413
"19347",31,"2005-10-01",-0.0137579575449441
"19348",32,"2005-10-01",-0.00748081848977046
"19349",33,"2005-10-01",0.011531968546093
"19350",34,"2005-10-01",0.0094927325850832
"19351",35,"2005-10-01",-0.00524442730073517
"19352",36,"2005-10-01",-0.00894918983782848
"19353",37,"2005-10-01",-0.00375686111937893
"19354",38,"2005-10-01",0.00981673681826127
"19355",39,"2005-10-01",0.00832922401979101
"19356",40,"2005-10-01",-0.00641023020884252
"19357",41,"2005-10-01",-0.00870151190652683
"19358",42,"2005-10-01",-0.00342555077364044
"19359",43,"2005-10-01",0.00626073075546191
"19360",44,"2005-10-01",0.0111969198485795
"19361",1,"2005-11-01",0
"19362",2,"2005-11-01",0.0327908682015412
"19363",3,"2005-11-01",0.0277792570289829
"19364",4,"2005-11-01",0.0131341482275281
"19365",5,"2005-11-01",0.00551169603927744
"19366",6,"2005-11-01",-0.00200765237115324
"19367",7,"2005-11-01",0.0121655149384126
"19368",8,"2005-11-01",0.0537866427381891
"19369",9,"2005-11-01",0.0223476454357903
"19370",10,"2005-11-01",-0.00375870578198102
"19371",11,"2005-11-01",0.0194537714326475
"19372",12,"2005-11-01",0.017428627150893
"19373",13,"2005-11-01",0.0520298666115137
"19374",14,"2005-11-01",0.000340333873975352
"19375",15,"2005-11-01",-0.0248945491803787
"19376",16,"2005-11-01",-0.000369637113464305
"19377",17,"2005-11-01",0.00677388702515822
"19378",18,"2005-11-01",0.0110922478005346
"19379",19,"2005-11-01",0.0197053224567297
"19380",20,"2005-11-01",-0.00618743511080722
"19381",21,"2005-11-01",-0.020781795655807
"19382",22,"2005-11-01",0.00184031895359131
"19383",23,"2005-11-01",0.011540427893121
"19384",24,"2005-11-01",-0.000427884455309988
"19385",25,"2005-11-01",-0.0136269340786215
"19386",26,"2005-11-01",-0.0146372682536895
"19387",27,"2005-11-01",0.00916646422736041
"19388",28,"2005-11-01",0.0150002342274991
"19389",29,"2005-11-01",0.00353868518524693
"19390",30,"2005-11-01",-0.00225859724132765
"19391",31,"2005-11-01",-0.0164722279708323
"19392",32,"2005-11-01",-0.0171090466958106
"19393",33,"2005-11-01",0.0110703880072263
"19394",34,"2005-11-01",0.0145279583217446
"19395",35,"2005-11-01",-0.00632421506018477
"19396",36,"2005-11-01",-0.0131138403456256
"19397",37,"2005-11-01",-0.0042360990932627
"19398",38,"2005-11-01",0.0105667674728878
"19399",39,"2005-11-01",0.00737926525495092
"19400",40,"2005-11-01",-0.00714453796882154
"19401",41,"2005-11-01",-0.00923987231840961
"19402",42,"2005-11-01",-0.00783441838110138
"19403",43,"2005-11-01",0.0015387955727509
"19404",44,"2005-11-01",0.0162602171879278
"19405",1,"2005-12-01",0
"19406",2,"2005-12-01",0.0345577462436831
"19407",3,"2005-12-01",0.0281559240356127
"19408",4,"2005-12-01",0.0139092800304658
"19409",5,"2005-12-01",-0.00286514720496064
"19410",6,"2005-12-01",0.00291688593137219
"19411",7,"2005-12-01",0.013053496025945
"19412",8,"2005-12-01",0.0497924676331228
"19413",9,"2005-12-01",0.0254930019880251
"19414",10,"2005-12-01",-0.000228636424948416
"19415",11,"2005-12-01",0.0185876529406059
"19416",12,"2005-12-01",0.0163460960010362
"19417",13,"2005-12-01",0.0570519170408588
"19418",14,"2005-12-01",0.0032220984838348
"19419",15,"2005-12-01",-0.028533438788422
"19420",16,"2005-12-01",-0.0069191599570519
"19421",17,"2005-12-01",0.0100969606580591
"19422",18,"2005-12-01",0.00972376621013968
"19423",19,"2005-12-01",0.0157023802986753
"19424",20,"2005-12-01",0.000761968088752141
"19425",21,"2005-12-01",-0.0181843623242832
"19426",22,"2005-12-01",-0.0016055850849892
"19427",23,"2005-12-01",0.0103273284288796
"19428",24,"2005-12-01",0.00115838431069224
"19429",25,"2005-12-01",-0.011782329295072
"19430",26,"2005-12-01",-0.0158025664003157
"19431",27,"2005-12-01",0.00528888904387619
"19432",28,"2005-12-01",0.0182247931544765
"19433",29,"2005-12-01",0.00743420199771784
"19434",30,"2005-12-01",-0.00031645515004951
"19435",31,"2005-12-01",-0.0105684866635458
"19436",32,"2005-12-01",-0.0180619506973402
"19437",33,"2005-12-01",0.00295540698902491
"19438",34,"2005-12-01",0.0145151336654111
"19439",35,"2005-12-01",-0.000770084868530942
"19440",36,"2005-12-01",-0.0102122174205449
"19441",37,"2005-12-01",-0.00665463607354614
"19442",38,"2005-12-01",0.0080076170607206
"19443",39,"2005-12-01",0.0119428205538441
"19444",40,"2005-12-01",-0.00298374261970242
"19445",41,"2005-12-01",-0.0112224047027304
"19446",42,"2005-12-01",-0.00928976826831768
"19447",43,"2005-12-01",-0.00255145854290701
"19448",44,"2005-12-01",0.0104428190242408
"19449",1,"2006-01-01",0
"19450",2,"2006-01-01",0.0306094916955653
"19451",3,"2006-01-01",0.0267222731565831
"19452",4,"2006-01-01",0.0124441393741473
"19453",5,"2006-01-01",-0.00361785841398071
"19454",6,"2006-01-01",-0.00132903755397532
"19455",7,"2006-01-01",0.0163719385980914
"19456",8,"2006-01-01",0.0502307126146616
"19457",9,"2006-01-01",0.0245973716534636
"19458",10,"2006-01-01",0.00104811635821327
"19459",11,"2006-01-01",0.0178637200486854
"19460",12,"2006-01-01",0.0161628623753251
"19461",13,"2006-01-01",0.0568527153454738
"19462",14,"2006-01-01",0.00418532205843763
"19463",15,"2006-01-01",-0.0297678799564257
"19464",16,"2006-01-01",-0.00729532883447229
"19465",17,"2006-01-01",0.0086225672594536
"19466",18,"2006-01-01",0.00989074890768823
"19467",19,"2006-01-01",0.0140885220483702
"19468",20,"2006-01-01",-0.000309702445987807
"19469",21,"2006-01-01",-0.0172507877885843
"19470",22,"2006-01-01",-0.00326871685417552
"19471",23,"2006-01-01",0.0101164042949949
"19472",24,"2006-01-01",0.00175789176409672
"19473",25,"2006-01-01",-0.0121001005196997
"19474",26,"2006-01-01",-0.0149404722447842
"19475",27,"2006-01-01",0.00436543404238638
"19476",28,"2006-01-01",0.0158425522870392
"19477",29,"2006-01-01",0.00728943189442615
"19478",30,"2006-01-01",0.00124281052623716
"19479",31,"2006-01-01",-0.00966465426766903
"19480",32,"2006-01-01",-0.0166896907729187
"19481",33,"2006-01-01",0.00236113191695678
"19482",34,"2006-01-01",0.0126452246386608
"19483",35,"2006-01-01",-0.000637249709974312
"19484",36,"2006-01-01",-0.00947492745046844
"19485",37,"2006-01-01",-0.00706338613371556
"19486",38,"2006-01-01",0.00585976188790813
"19487",39,"2006-01-01",0.0103252279866667
"19488",40,"2006-01-01",-0.00151596599548403
"19489",41,"2006-01-01",-0.00932005511936981
"19490",42,"2006-01-01",-0.00981362768818995
"19491",43,"2006-01-01",-0.00406352970574719
"19492",44,"2006-01-01",0.0082957023020412
"19493",1,"2006-02-01",0
"19494",2,"2006-02-01",0.0287843599423194
"19495",3,"2006-02-01",0.0238954298619844
"19496",4,"2006-02-01",0.0116639597425288
"19497",5,"2006-02-01",-0.00383528787505818
"19498",6,"2006-02-01",-6.70577816335381e-05
"19499",7,"2006-02-01",0.0139894830353379
"19500",8,"2006-02-01",0.0509711369685723
"19501",9,"2006-02-01",0.0239307879041339
"19502",10,"2006-02-01",-0.000231045853301089
"19503",11,"2006-02-01",0.0168097007876277
"19504",12,"2006-02-01",0.0157063506710941
"19505",13,"2006-02-01",0.0566750757394231
"19506",14,"2006-02-01",0.00338456353124089
"19507",15,"2006-02-01",-0.0291206061975884
"19508",16,"2006-02-01",-0.00645231485266563
"19509",17,"2006-02-01",0.00813896549703115
"19510",18,"2006-02-01",0.00678165929765486
"19511",19,"2006-02-01",0.012593498813998
"19512",20,"2006-02-01",-0.00208117067051276
"19513",21,"2006-02-01",-0.0187682253774117
"19514",22,"2006-02-01",-0.00285748637447404
"19515",23,"2006-02-01",0.00969325239316047
"19516",24,"2006-02-01",0.00126341287512009
"19517",25,"2006-02-01",-0.0133738265475281
"19518",26,"2006-02-01",-0.0158710857499438
"19519",27,"2006-02-01",0.00420016931247746
"19520",28,"2006-02-01",0.0139749705029185
"19521",29,"2006-02-01",0.00473148381637101
"19522",30,"2006-02-01",0.000895404130679821
"19523",31,"2006-02-01",-0.00881493994453676
"19524",32,"2006-02-01",-0.0157574296426592
"19525",33,"2006-02-01",0.0031673491354637
"19526",34,"2006-02-01",0.0121410122995305
"19527",35,"2006-02-01",-0.0021476147386293
"19528",36,"2006-02-01",-0.0105555377817802
"19529",37,"2006-02-01",-0.00710766641235255
"19530",38,"2006-02-01",0.00649343825444374
"19531",39,"2006-02-01",0.00940494865611036
"19532",40,"2006-02-01",-0.00241456268725769
"19533",41,"2006-02-01",-0.00798818385909832
"19534",42,"2006-02-01",-0.00833284260706359
"19535",43,"2006-02-01",-0.00405845041174832
"19536",44,"2006-02-01",0.00774496277382675
"19537",1,"2006-03-01",0
"19538",2,"2006-03-01",0.0284403802165664
"19539",3,"2006-03-01",0.0218499859859743
"19540",4,"2006-03-01",0.0119734704200326
"19541",5,"2006-03-01",-0.00401608276235492
"19542",6,"2006-03-01",-0.00165402023872267
"19543",7,"2006-03-01",0.0118977273659826
"19544",8,"2006-03-01",0.0497486744419619
"19545",9,"2006-03-01",0.0254200715375927
"19546",10,"2006-03-01",-0.000704274155178317
"19547",11,"2006-03-01",0.0172014669331501
"19548",12,"2006-03-01",0.0174160672738655
"19549",13,"2006-03-01",0.055541236353278
"19550",14,"2006-03-01",0.00336226504968405
"19551",15,"2006-03-01",-0.0270430421739619
"19552",16,"2006-03-01",-0.00532637790794531
"19553",17,"2006-03-01",0.00616516976062579
"19554",18,"2006-03-01",0.00595785907751551
"19555",19,"2006-03-01",0.0150643159962368
"19556",20,"2006-03-01",-0.00233437824307979
"19557",21,"2006-03-01",-0.0188477005048347
"19558",22,"2006-03-01",-0.001478862653675
"19559",23,"2006-03-01",0.00844489871716052
"19560",24,"2006-03-01",0.000423371567519493
"19561",25,"2006-03-01",-0.0125156327134844
"19562",26,"2006-03-01",-0.014468533449726
"19563",27,"2006-03-01",0.00551923821667367
"19564",28,"2006-03-01",0.0130640112782828
"19565",29,"2006-03-01",0.00507659670992554
"19566",30,"2006-03-01",0.00226052448695756
"19567",31,"2006-03-01",-0.00863130774303755
"19568",32,"2006-03-01",-0.0159445777731276
"19569",33,"2006-03-01",0.00347199265853438
"19570",34,"2006-03-01",0.0121396174331695
"19571",35,"2006-03-01",-0.00177888917849291
"19572",36,"2006-03-01",-0.00933482213060644
"19573",37,"2006-03-01",-0.00582621050653663
"19574",38,"2006-03-01",0.00656916175042987
"19575",39,"2006-03-01",0.00816543348381685
"19576",40,"2006-03-01",-0.00272730691729789
"19577",41,"2006-03-01",-0.00698852189939076
"19578",42,"2006-03-01",-0.00851887653106361
"19579",43,"2006-03-01",-0.00473507467042169
"19580",44,"2006-03-01",0.00807899387523161
"19581",1,"2006-04-01",0
"19582",2,"2006-04-01",0.02782787262396
"19583",3,"2006-04-01",0.0220397340361561
"19584",4,"2006-04-01",0.0111325131488582
"19585",5,"2006-04-01",-0.00237420142449616
"19586",6,"2006-04-01",-0.00314663170649495
"19587",7,"2006-04-01",0.0104604021872661
"19588",8,"2006-04-01",0.0490878916627084
"19589",9,"2006-04-01",0.026796450891311
"19590",10,"2006-04-01",-0.000744381077504685
"19591",11,"2006-04-01",0.0176347127735354
"19592",12,"2006-04-01",0.019658869469576
"19593",13,"2006-04-01",0.0552224847952485
"19594",14,"2006-04-01",0.00459030354862785
"19595",15,"2006-04-01",-0.0250683527514585
"19596",16,"2006-04-01",-0.00542204284887655
"19597",17,"2006-04-01",0.00495672732854668
"19598",18,"2006-04-01",0.00583698104011438
"19599",19,"2006-04-01",0.0152172375911534
"19600",20,"2006-04-01",-0.00127487452898907
"19601",21,"2006-04-01",-0.0196254277622787
"19602",22,"2006-04-01",-0.00127875237996195
"19603",23,"2006-04-01",0.00786326862463607
"19604",24,"2006-04-01",-0.000410648135046963
"19605",25,"2006-04-01",-0.0125876477112843
"19606",26,"2006-04-01",-0.0140903751874468
"19607",27,"2006-04-01",0.00543844882619401
"19608",28,"2006-04-01",0.0121550454409616
"19609",29,"2006-04-01",0.00480075362741105
"19610",30,"2006-04-01",0.00246719413533808
"19611",31,"2006-04-01",-0.00859856948762171
"19612",32,"2006-04-01",-0.0165440852430255
"19613",33,"2006-04-01",0.00265853417415054
"19614",34,"2006-04-01",0.011872923762906
"19615",35,"2006-04-01",-0.00202598702635991
"19616",36,"2006-04-01",-0.00911721909825756
"19617",37,"2006-04-01",-0.00481083728889628
"19618",38,"2006-04-01",0.00657851012895328
"19619",39,"2006-04-01",0.00779152406931839
"19620",40,"2006-04-01",-0.00253635832783311
"19621",41,"2006-04-01",-0.0062995347937211
"19622",42,"2006-04-01",-0.00851709082694928
"19623",43,"2006-04-01",-0.00526866412394037
"19624",44,"2006-04-01",0.00793516719867732
"19625",1,"2006-05-01",0
"19626",2,"2006-05-01",0.0277597180817803
"19627",3,"2006-05-01",0.021705021079919
"19628",4,"2006-05-01",0.0104326046650392
"19629",5,"2006-05-01",-0.0057553004104595
"19630",6,"2006-05-01",-0.00254430526918329
"19631",7,"2006-05-01",0.0094382292114348
"19632",8,"2006-05-01",0.0467442064542514
"19633",9,"2006-05-01",0.022980817996219
"19634",10,"2006-05-01",0.000390364316319349
"19635",11,"2006-05-01",0.01854337275069
"19636",12,"2006-05-01",0.0199292889548433
"19637",13,"2006-05-01",0.0571920179749187
"19638",14,"2006-05-01",0.00720269376739207
"19639",15,"2006-05-01",-0.0264050087893577
"19640",16,"2006-05-01",-0.00855920107817705
"19641",17,"2006-05-01",0.00491832061975767
"19642",18,"2006-05-01",0.00694429107147527
"19643",19,"2006-05-01",0.0132266643426626
"19644",20,"2006-05-01",-6.09254935570719e-05
"19645",21,"2006-05-01",-0.0163278648009958
"19646",22,"2006-05-01",-0.000248103885998517
"19647",23,"2006-05-01",0.00522015381707529
"19648",24,"2006-05-01",-0.00193896229655822
"19649",25,"2006-05-01",-0.0153731838693564
"19650",26,"2006-05-01",-0.0182134884149711
"19651",27,"2006-05-01",0.00477657557786488
"19652",28,"2006-05-01",0.0138157901248623
"19653",29,"2006-05-01",0.00667415009166314
"19654",30,"2006-05-01",0.0014432873059024
"19655",31,"2006-05-01",-0.00882669500723109
"19656",32,"2006-05-01",-0.0149644115902509
"19657",33,"2006-05-01",0.00100602786364223
"19658",34,"2006-05-01",0.00950163512567829
"19659",35,"2006-05-01",-0.00213649826431418
"19660",36,"2006-05-01",-0.00898643928355547
"19661",37,"2006-05-01",-0.00517927513544184
"19662",38,"2006-05-01",0.0084720937322068
"19663",39,"2006-05-01",0.00991457683424662
"19664",40,"2006-05-01",-0.00306709240831567
"19665",41,"2006-05-01",-0.0087303370789769
"19666",42,"2006-05-01",-0.00966377137024647
"19667",43,"2006-05-01",-0.00486574681194652
"19668",44,"2006-05-01",0.00661322659317081
"19669",1,"2006-06-01",0
"19670",2,"2006-06-01",0.0283072628332217
"19671",3,"2006-06-01",0.0215701329599216
"19672",4,"2006-06-01",0.0104021901306945
"19673",5,"2006-06-01",-0.00629548689838051
"19674",6,"2006-06-01",-0.00244154958078797
"19675",7,"2006-06-01",0.0117772196944807
"19676",8,"2006-06-01",0.0461432226794948
"19677",9,"2006-06-01",0.0216358452232176
"19678",10,"2006-06-01",-0.0024995054800512
"19679",11,"2006-06-01",0.0223372941826631
"19680",12,"2006-06-01",0.018677390466719
"19681",13,"2006-06-01",0.0581335861156552
"19682",14,"2006-06-01",0.00643360633738508
"19683",15,"2006-06-01",-0.0254872962818891
"19684",16,"2006-06-01",-0.00945583450257139
"19685",17,"2006-06-01",0.00175549709535755
"19686",18,"2006-06-01",0.0059365993904135
"19687",19,"2006-06-01",0.0116985443144404
"19688",20,"2006-06-01",-0.00301900439270276
"19689",21,"2006-06-01",-0.015064133821167
"19690",22,"2006-06-01",0.00383427623940217
"19691",23,"2006-06-01",0.00660806551500627
"19692",24,"2006-06-01",-0.00284737290289109
"19693",25,"2006-06-01",-0.0166419793025647
"19694",26,"2006-06-01",-0.0213008254782922
"19695",27,"2006-06-01",0.00196147454256808
"19696",28,"2006-06-01",0.0132218949900531
"19697",29,"2006-06-01",0.00739526113239698
"19698",30,"2006-06-01",0.00161457137231104
"19699",31,"2006-06-01",-0.00980291830339833
"19700",32,"2006-06-01",-0.014366591100394
"19701",33,"2006-06-01",0.00315023379555633
"19702",34,"2006-06-01",0.00687423998467535
"19703",35,"2006-06-01",-0.00681548787046979
"19704",36,"2006-06-01",-0.0115618373603484
"19705",37,"2006-06-01",-0.00721534728854724
"19706",38,"2006-06-01",0.00820254517048584
"19707",39,"2006-06-01",0.0110858384866044
"19708",40,"2006-06-01",-0.00296035141497681
"19709",41,"2006-06-01",-0.00973037964703738
"19710",42,"2006-06-01",-0.0111268201390205
"19711",43,"2006-06-01",-0.00464051428688027
"19712",44,"2006-06-01",0.00689323941284179
"19713",1,"2006-07-01",0
"19714",2,"2006-07-01",0.0290925051499526
"19715",3,"2006-07-01",0.021545527516156
"19716",4,"2006-07-01",0.00981396957578802
"19717",5,"2006-07-01",-0.00630420930323123
"19718",6,"2006-07-01",-0.00216682791880602
"19719",7,"2006-07-01",0.0105661912307731
"19720",8,"2006-07-01",0.0456683955151858
"19721",9,"2006-07-01",0.0215496862054458
"19722",10,"2006-07-01",-0.00319278976353763
"19723",11,"2006-07-01",0.0232113819197773
"19724",12,"2006-07-01",0.0183480218338717
"19725",13,"2006-07-01",0.0584719470271578
"19726",14,"2006-07-01",0.00551373442672349
"19727",15,"2006-07-01",-0.0229795177640512
"19728",16,"2006-07-01",-0.00810743441467159
"19729",17,"2006-07-01",0.00241639411485945
"19730",18,"2006-07-01",0.00812204580279166
"19731",19,"2006-07-01",0.0109212607028453
"19732",20,"2006-07-01",-0.00243837365369587
"19733",21,"2006-07-01",-0.013540686347627
"19734",22,"2006-07-01",0.00278087113910457
"19735",23,"2006-07-01",0.00616795939524095
"19736",24,"2006-07-01",-0.00361813508029722
"19737",25,"2006-07-01",-0.0162450381555106
"19738",26,"2006-07-01",-0.0194621229494298
"19739",27,"2006-07-01",0.00412480702181253
"19740",28,"2006-07-01",0.0139244244309658
"19741",29,"2006-07-01",0.00735932044036949
"19742",30,"2006-07-01",0.00122582634530166
"19743",31,"2006-07-01",-0.0103391585270331
"19744",32,"2006-07-01",-0.013632278703148
"19745",33,"2006-07-01",0.00331575257241429
"19746",34,"2006-07-01",0.00644738831917684
"19747",35,"2006-07-01",-0.00555652341309705
"19748",36,"2006-07-01",-0.00984797366219926
"19749",37,"2006-07-01",-0.00527869046777718
"19750",38,"2006-07-01",0.00954978474646907
"19751",39,"2006-07-01",0.0108204743441723
"19752",40,"2006-07-01",-0.00304579152321249
"19753",41,"2006-07-01",-0.00919221186584918
"19754",42,"2006-07-01",-0.0102620690098683
"19755",43,"2006-07-01",-0.00333662995945004
"19756",44,"2006-07-01",0.00751811902442804
"19757",1,"2006-08-01",0
"19758",2,"2006-08-01",0.0271580214878643
"19759",3,"2006-08-01",0.0212972783782569
"19760",4,"2006-08-01",0.0128525499264953
"19761",5,"2006-08-01",-0.00580958377002388
"19762",6,"2006-08-01",-0.00342728091014201
"19763",7,"2006-08-01",0.00927996631738034
"19764",8,"2006-08-01",0.0418312795187545
"19765",9,"2006-08-01",0.0224097601939534
"19766",10,"2006-08-01",-0.00417299894649371
"19767",11,"2006-08-01",0.0209442446349384
"19768",12,"2006-08-01",0.0152702863208868
"19769",13,"2006-08-01",0.0604082578651149
"19770",14,"2006-08-01",0.00929313123225228
"19771",15,"2006-08-01",-0.0197144413933229
"19772",16,"2006-08-01",-0.00865674802367711
"19773",17,"2006-08-01",0.00126640062531417
"19774",18,"2006-08-01",0.0065145196348002
"19775",19,"2006-08-01",0.00951044086361858
"19776",20,"2006-08-01",-0.00196138195855839
"19777",21,"2006-08-01",-0.0132196956049258
"19778",22,"2006-08-01",0.000762094222537412
"19779",23,"2006-08-01",0.00658371912000085
"19780",24,"2006-08-01",-0.000739742386409722
"19781",25,"2006-08-01",-0.0140821676724866
"19782",26,"2006-08-01",-0.0208282036389323
"19783",27,"2006-08-01",0.000122280087554148
"19784",28,"2006-08-01",0.0106494681027888
"19785",29,"2006-08-01",0.00618749165834264
"19786",30,"2006-08-01",0.00205779231114663
"19787",31,"2006-08-01",-0.00914557538031927
"19788",32,"2006-08-01",-0.0127752871721746
"19789",33,"2006-08-01",0.0021383332686562
"19790",34,"2006-08-01",0.00692248303701749
"19791",35,"2006-08-01",-0.00328404095221478
"19792",36,"2006-08-01",-0.0101869345785498
"19793",37,"2006-08-01",-0.00805111395593638
"19794",38,"2006-08-01",0.00706253056859916
"19795",39,"2006-08-01",0.0106409045303815
"19796",40,"2006-08-01",-0.00123851389221068
"19797",41,"2006-08-01",-0.00682831251399831
"19798",42,"2006-08-01",-0.00919327573777922
"19799",43,"2006-08-01",-0.00393180030744372
"19800",44,"2006-08-01",0.00598244548421066
"19801",1,"2006-09-01",0
"19802",2,"2006-09-01",0.0258291970247865
"19803",3,"2006-09-01",0.0206376369096351
"19804",4,"2006-09-01",0.0100206440632442
"19805",5,"2006-09-01",-0.00616514918318541
"19806",6,"2006-09-01",-0.00352476206313277
"19807",7,"2006-09-01",0.00933859556184628
"19808",8,"2006-09-01",0.040297868901154
"19809",9,"2006-09-01",0.0226949129244494
"19810",10,"2006-09-01",-0.00339494673642901
"19811",11,"2006-09-01",0.0187704077812567
"19812",12,"2006-09-01",0.0142824783821792
"19813",13,"2006-09-01",0.0544284736870599
"19814",14,"2006-09-01",0.0108433932042417
"19815",15,"2006-09-01",-0.0204650073558051
"19816",16,"2006-09-01",-0.00812669456436493
"19817",17,"2006-09-01",0.000207728609497738
"19818",18,"2006-09-01",0.00524153304602958
"19819",19,"2006-09-01",0.00659536488517962
